temps(s)	Ti1	Ti2	Ti3	Ti4	Ti5	To1	To2	To3	Ts1	To5	To4	T1	T2	T3	T4	T5	T_marchepas	T6	T7	T8	T9	T10	T11	T12	T13	diff_pression	Debit(kg/s)	frequence(hz)	pression_statique(pascal)	Ts2
3881,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,790459	24,974043	23,815702	24,509842	24,166002	24,860237	21,310387	20,725677	22,310827	22,305779	23,776690	20,449999	23,480000	26,080000	23,730000	20,150000	20,109999	19,959999	19,939999	19,889999	594,491028	0,023415	20,000000	100010,000000	23,200001
3883,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,795511	24,979115	23,930576	24,514894	24,166002	24,855164	21,280077	20,735775	22,200998	22,216146	23,712355	20,449999	23,539999	26,099998	23,699999	20,139999	20,109999	19,959999	19,930000	19,900000	607,880005	0,023476	20,000000	100010,000000	23,200001
3885,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,785385	24,984169	23,815702	24,514894	24,166002	24,855164	21,280077	20,735775	22,226269	22,236368	23,737637	20,449999	23,609999	26,109999	23,689999	20,139999	20,109999	19,959999	19,959999	19,889999	340282346638528860000000000000000000000,000000	0,023391	20,000000	100006,000000	23,200001
3887,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,775276	24,984169	23,935650	24,504789	24,150826	24,860237	21,200531	20,730728	22,200998	22,211098	23,707304	20,449999	23,580000	26,080000	23,699999	20,139999	20,100000	19,949999	19,969999	19,900000	601,267029	0,023312	20,000000	100006,000000	23,200001
3889,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,770224	24,984169	23,930576	24,504789	24,166002	24,845057	21,215696	20,730728	22,190878	22,206047	23,786793	20,449999	23,539999	26,070000	23,709999	20,150000	20,109999	19,959999	19,980000	19,910000	340282346638528860000000000000000000000,000000	0,023240	20,000000	100006,000000	23,200001
3891,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,780333	24,974043	23,930576	24,504789	24,140718	24,840002	21,205599	20,735775	22,206047	22,221216	23,606182	20,449999	23,510000	26,080000	23,680000	20,150000	20,100000	19,959999	19,990000	19,920000	340282346638528860000000000000000000000,000000	0,023449	20,000000	100010,000000	23,100000
3893,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,800564	24,979115	23,935650	24,504789	24,145773	24,840002	21,215696	20,730728	22,200998	22,211098	23,585953	20,449999	23,459999	26,090000	23,670000	20,150000	20,109999	19,959999	19,980000	19,920000	575,880005	0,023595	20,000000	100010,000000	23,100000
3895,000000	19,731821	0,000000	0,000000	0,000000	0,000000	24,700853	24,989223	23,935650	24,374737	24,135666	24,840002	21,195482	20,740843	22,195948	22,241417	23,601128	20,449999	23,439999	26,099998	23,699999	20,139999	20,100000	19,959999	19,990000	19,930000	340282346638528860000000000000000000000,000000	0,023511	20,000000	100010,000000	23,100000
3897,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,695801	24,989223	23,925524	24,504789	24,145773	24,834946	21,300268	20,735775	22,195948	22,221216	23,606182	20,449999	23,469999	26,099998	23,680000	20,150000	20,109999	19,959999	19,990000	19,920000	340282346638528860000000000000000000000,000000	0,023554	20,000000	100010,000000	23,100000
3899,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,700853	24,994276	23,930576	24,374737	24,140718	24,850109	21,305338	20,730728	22,206047	22,221216	23,807022	20,449999	23,529999	26,099998	23,670000	20,150000	20,109999	19,959999	20,000000	19,920000	599,327026	0,023460	20,000000	100010,000000	23,100000
3901,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,690746	24,999353	23,825806	24,509842	24,140718	24,870344	21,280077	20,730728	22,211098	22,206047	23,737637	20,449999	23,590000	26,119999	23,680000	20,139999	20,109999	19,959999	20,010000	19,900000	340282346638528860000000000000000000000,000000	0,023384	20,000000	100010,000000	23,100000
3903,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,800564	24,999353	23,820755	24,509842	24,150826	24,865290	21,264912	20,745890	22,211098	22,200998	23,913198	20,449999	23,650000	26,139999	23,680000	20,139999	20,109999	19,959999	20,010000	19,889999	340282346638528860000000000000000000000,000000	0,023251	20,000000	100010,000000	23,100000
3905,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,805618	24,999353	23,820755	24,504789	24,160950	24,870344	21,280077	20,745890	22,216146	22,206047	23,898022	20,449999	23,689999	26,129999	23,699999	20,150000	20,119999	19,959999	20,010000	19,889999	340282346638528860000000000000000000000,000000	0,023683	20,000000	100010,000000	23,200001
3907,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,695801	25,134460	23,825806	24,504789	24,155878	25,005453	21,275028	20,875937	22,231318	22,236368	23,717407	20,449999	23,629999	26,139999	23,680000	20,150000	20,109999	19,959999	20,010000	19,879999	615,040039	0,023585	20,000000	100010,000000	23,200001
3909,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,690746	25,144588	23,825806	24,504789	24,155878	25,005453	21,124767	20,875937	22,221216	22,211098	23,747740	20,449999	23,619999	26,150000	23,680000	20,150000	20,119999	19,969999	20,020000	19,869999	612,206055	0,023351	20,000000	100010,000000	23,200001
3911,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,700853	25,144588	23,820755	24,509842	24,155878	24,870344	21,119699	20,875937	22,246468	22,376535	23,898022	20,449999	23,629999	26,119999	23,670000	20,150000	20,109999	19,969999	20,020000	19,879999	340282346638528860000000000000000000000,000000	0,023198	20,000000	100010,000000	23,100000
3913,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,700853	25,139515	23,820755	24,504789	24,145773	25,005453	21,114651	20,740843	22,376535	22,381586	23,908127	20,449999	23,660000	26,119999	23,660000	20,150000	20,119999	19,969999	20,020000	19,879999	620,701050	0,023379	20,000000	100010,000000	23,100000
3915,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,700853	25,154697	23,820755	24,514894	24,130594	25,010508	21,109600	20,745890	22,376535	22,376535	23,923304	20,449999	23,660000	26,119999	23,650000	20,150000	20,119999	19,969999	20,010000	19,889999	598,778015	0,023659	20,000000	100010,000000	23,100000
3917,000000	19,927528	0,000000	0,000000	0,000000	0,000000	24,705927	25,169878	23,825806	24,514894	24,130594	25,010508	21,094458	20,886032	22,381586	22,226269	23,813459	20,449999	23,689999	26,139999	23,650000	20,150000	20,119999	19,969999	20,020000	19,910000	340282346638528860000000000000000000000,000000	0,023492	20,000000	100010,000000	23,100000
3919,000000	19,817686	0,000000	0,000000	0,000000	0,000000	24,710979	25,159752	23,820755	24,509842	24,150826	25,020634	21,094458	20,886032	22,386637	22,241417	23,813459	20,449999	23,660000	26,139999	23,660000	20,150000	20,119999	19,969999	20,010000	19,920000	340282346638528860000000000000000000000,000000	0,023418	20,000000	100010,000000	23,100000
3921,000000	19,827799	0,000000	0,000000	0,000000	0,000000	24,695801	25,174932	23,815702	24,509842	24,150826	25,015579	21,114651	20,880985	22,396736	22,391687	23,933409	20,449999	23,709999	26,150000	23,660000	20,160000	20,129999	19,969999	20,010000	19,930000	605,044006	0,023534	20,000000	100006,000000	23,100000
3923,000000	19,832846	0,000000	0,000000	0,000000	0,000000	24,700853	25,159752	23,820755	24,514894	24,145773	25,025688	21,300268	20,891102	22,391687	22,391687	23,877792	20,449999	23,660000	26,139999	23,660000	20,150000	20,129999	19,969999	20,000000	19,930000	340282346638528860000000000000000000000,000000	0,023587	20,000000	100006,000000	23,100000
3925,000000	19,827799	0,000000	0,000000	0,000000	0,000000	24,705927	25,164825	23,825806	24,514894	24,166002	25,025688	21,305338	20,896149	22,381586	22,396736	23,732584	20,449999	23,619999	26,150000	23,689999	20,150000	20,129999	19,969999	19,990000	19,920000	613,830017	0,023140	20,000000	100006,000000	23,200001
3927,000000	19,832846	0,000000	0,000000	0,000000	0,000000	24,690746	25,144588	23,840982	24,519968	24,171055	25,030743	21,195482	20,886032	22,376535	22,396736	23,887918	20,449999	23,609999	26,160000	23,699999	20,160000	20,129999	19,969999	19,990000	19,920000	583,516052	0,023482	20,000000	100010,000000	23,200001
3929,000000	19,832846	0,000000	0,000000	0,000000	0,000000	24,690746	25,154697	23,825806	24,514894	24,160950	25,035797	21,290173	20,886032	22,391687	22,391687	23,898022	20,449999	23,650000	26,170000	23,689999	20,160000	20,129999	19,969999	20,000000	19,920000	595,089050	0,023261	20,000000	100010,000000	23,200001
3931,000000	19,817686	0,000000	0,000000	0,000000	0,000000	24,800564	25,154697	23,835930	24,525023	24,155878	25,030743	21,295221	20,891102	22,376535	22,386637	23,818531	20,449999	23,699999	26,160000	23,689999	20,160000	20,129999	19,980000	20,010000	19,939999	615,283020	0,023334	20,000000	100010,000000	23,200001
3933,000000	19,822731	0,000000	0,000000	0,000000	0,000000	24,805618	25,144588	23,830877	24,519968	24,171055	25,025688	21,280077	20,875937	22,241417	22,221216	23,923304	20,449999	23,699999	26,139999	23,689999	20,160000	20,139999	19,980000	20,000000	19,930000	340282346638528860000000000000000000000,000000	0,023575	20,000000	100010,000000	23,200001
3935,000000	19,932594	0,000000	0,000000	0,000000	0,000000	24,810694	25,144588	23,815702	24,519968	24,176109	25,020634	21,195482	20,740843	22,231318	22,190878	23,903074	20,449999	23,670000	26,139999	23,709999	20,160000	20,129999	19,980000	20,000000	19,930000	340282346638528860000000000000000000000,000000	0,023513	20,000000	100010,000000	23,200001
3937,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,690746	25,134460	23,815702	24,519968	24,171055	25,015579	21,310387	20,745890	22,226269	22,200998	23,702232	20,449999	23,650000	26,139999	23,680000	20,160000	20,129999	19,980000	20,000000	19,930000	619,846008	0,023265	20,000000	100010,000000	23,200001
3939,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,700853	25,134460	23,820755	24,519968	24,176109	25,010508	21,305338	20,745890	22,216146	22,200998	23,702232	20,449999	23,580000	26,129999	23,689999	20,160000	20,139999	19,980000	19,990000	19,930000	340282346638528860000000000000000000000,000000	0,023381	20,000000	100010,000000	23,200001
3941,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,705927	25,139515	23,815702	24,519968	24,176109	25,010508	21,280077	20,735775	22,216146	22,200998	23,747740	20,449999	23,580000	26,109999	23,689999	20,160000	20,129999	19,990000	20,000000	19,920000	340282346638528860000000000000000000000,000000	0,023307	20,000000	100010,000000	23,200001
3943,000000	19,927528	0,000000	0,000000	0,000000	0,000000	24,705927	25,134460	23,820755	24,519968	24,160950	24,865290	21,280077	20,735775	22,231318	22,226269	23,882845	20,449999	23,639999	26,119999	23,670000	20,160000	20,129999	19,980000	20,000000	19,920000	340282346638528860000000000000000000000,000000	0,023404	20,000000	100010,000000	23,200001
3945,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,695801	25,134460	23,820755	24,519968	24,150826	25,000399	21,280077	20,740843	22,216146	22,216146	23,727510	20,449999	23,590000	26,129999	23,699999	20,160000	20,129999	19,990000	20,000000	19,930000	340282346638528860000000000000000000000,000000	0,023642	20,000000	100010,000000	23,200001
3947,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,705927	25,139515	23,820755	24,514894	24,160950	25,005453	21,305338	20,735775	22,211098	22,200998	23,747740	20,449999	23,639999	26,119999	23,699999	20,160000	20,129999	19,980000	20,000000	19,939999	340282346638528860000000000000000000000,000000	0,023281	20,000000	100010,000000	23,200001
3949,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,695801	25,144588	23,830877	24,514894	24,166002	25,010508	21,225794	20,875937	22,206047	22,195948	23,737637	20,449999	23,590000	26,109999	23,709999	20,160000	20,129999	19,990000	20,010000	19,949999	604,163025	0,023439	20,000000	100010,000000	23,200001
3951,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,700853	25,139515	23,840982	24,519968	24,176109	25,010508	21,230862	20,745890	22,206047	22,241417	23,727510	20,449999	23,609999	26,109999	23,719999	20,160000	20,129999	19,990000	20,010000	19,959999	603,335999	0,023370	20,000000	100010,000000	23,200001
3953,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,700853	25,139515	23,840982	24,519968	24,171055	25,015579	21,225794	20,740843	22,211098	22,231318	23,892971	20,449999	23,629999	26,119999	23,709999	20,160000	20,129999	19,980000	20,029999	19,980000	340282346638528860000000000000000000000,000000	0,023590	20,000000	100010,000000	23,200001
3955,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,695801	25,139515	23,840982	24,525023	24,171055	25,015579	21,235910	20,730728	22,216146	22,246468	23,918249	20,449999	23,660000	26,119999	23,730000	20,160000	20,129999	19,980000	20,049999	19,990000	610,844055	0,023538	20,000000	100010,000000	23,200001
3957,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,695801	25,129406	23,840982	24,519968	24,176109	25,005453	21,225794	20,730728	22,216146	22,236368	23,887918	20,449999	23,619999	26,119999	23,730000	20,160000	20,129999	19,980000	20,049999	20,000000	612,012024	0,023289	20,000000	100010,000000	23,200001
3959,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,705927	25,134460	23,851109	24,519968	24,176109	25,005453	21,381104	20,730728	22,211098	22,376535	23,732584	20,449999	23,600000	26,129999	23,709999	20,160000	20,129999	19,980000	20,059999	19,990000	340282346638528860000000000000000000000,000000	0,023387	20,000000	100010,000000	23,200001
3961,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,700853	25,129406	23,840982	24,519968	24,176109	25,000399	21,230862	20,735775	22,200998	22,221216	23,732584	20,449999	23,590000	26,099998	23,719999	20,160000	20,129999	19,980000	20,049999	20,000000	340282346638528860000000000000000000000,000000	0,023541	20,000000	100010,000000	23,200001
3963,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,700853	25,129406	23,840982	24,519968	24,066286	24,870344	21,225794	20,875937	22,310827	22,310827	23,882845	20,449999	23,609999	26,090000	23,740000	20,150000	20,139999	19,980000	20,039999	19,990000	340282346638528860000000000000000000000,000000	0,023567	20,000000	100010,000000	23,200001
3965,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,700853	24,999353	23,835930	24,519968	24,181162	25,000399	21,220745	20,745890	22,195948	22,211098	23,918249	20,449999	23,650000	26,090000	23,730000	20,150000	20,139999	19,980000	20,029999	19,990000	610,213013	0,023780	20,000000	100010,000000	23,200001
3967,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,716034	25,144588	23,846037	24,525023	24,166002	25,005453	21,230862	20,735775	22,216146	22,221216	23,923304	20,449999	23,680000	26,119999	23,689999	20,150000	20,129999	19,980000	20,010000	20,020000	340282346638528860000000000000000000000,000000	0,023309	20,000000	100010,000000	23,200001
3969,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,700853	25,144588	23,840982	24,525023	24,186214	25,015579	21,381104	20,875937	22,200998	22,285561	23,823584	20,449999	23,689999	26,109999	23,730000	20,160000	20,139999	19,980000	20,020000	20,010000	340282346638528860000000000000000000000,000000	0,023067	20,000000	100010,000000	23,200001
3971,000000	19,902277	0,000000	0,000000	0,000000	0,000000	24,705927	25,139515	23,840982	24,519968	24,066286	25,005453	21,396269	20,891102	22,310827	22,280508	23,823584	20,459999	23,689999	26,109999	23,769999	20,160000	20,139999	19,980000	20,010000	20,010000	340282346638528860000000000000000000000,000000	0,023382	20,000000	100010,000000	23,200001
3973,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,705927	25,144588	23,840982	24,519968	24,181162	25,015579	21,391220	20,745890	22,305779	22,265360	23,833691	20,459999	23,699999	26,119999	23,740000	20,160000	20,139999	19,990000	20,010000	20,000000	340282346638528860000000000000000000000,000000	0,023646	20,000000	100010,000000	23,100000
3975,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,810694	25,129406	23,846037	24,519968	24,176109	25,010508	21,381104	20,740843	22,305779	22,285561	23,823584	20,459999	23,680000	26,129999	23,750000	20,160000	20,139999	19,990000	20,000000	20,000000	609,023010	0,023603	20,000000	100010,000000	23,100000
3977,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,800564	24,999353	23,840982	24,525023	24,176109	25,010508	21,386171	20,735775	22,300728	22,285561	23,908127	20,459999	23,670000	26,129999	23,730000	20,160000	20,139999	19,990000	20,000000	19,990000	340282346638528860000000000000000000000,000000	0,023396	20,000000	100010,000000	23,100000
3979,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,795511	24,994276	23,840982	24,525023	24,176109	25,010508	21,321795	20,735775	22,285561	22,255241	23,813459	20,459999	23,660000	26,129999	23,750000	20,160000	20,139999	19,990000	19,990000	19,980000	614,343018	0,023633	20,000000	100010,000000	23,100000
3981,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,795511	24,979115	23,846037	24,519968	24,071339	25,020634	21,326843	20,735775	22,275459	22,110022	23,918249	20,459999	23,670000	26,109999	23,769999	20,160000	20,139999	19,990000	19,980000	19,990000	603,275024	0,023689	20,000000	100010,000000	23,100000
3983,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,805618	24,979115	23,835930	24,519968	24,066286	25,020634	21,352106	20,725677	22,265360	22,260290	23,898022	20,459999	23,629999	26,109999	23,769999	20,160000	20,139999	19,990000	19,980000	20,000000	340282346638528860000000000000000000000,000000	0,023662	20,000000	100010,000000	23,100000
3985,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,690746	24,979115	23,835930	24,519968	24,071339	25,010508	21,321795	20,730728	22,290628	22,190878	23,747740	20,459999	23,619999	26,109999	23,760000	20,170000	20,139999	19,990000	19,969999	20,000000	340282346638528860000000000000000000000,000000	0,023420	20,000000	100010,000000	23,100000
3987,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,695801	24,979115	23,835930	24,519968	24,081444	25,015579	21,321795	20,745890	22,290628	22,300728	23,908127	20,459999	23,609999	26,119999	23,760000	20,170000	20,139999	19,990000	19,959999	20,000000	340282346638528860000000000000000000000,000000	0,023494	20,000000	100010,000000	23,100000
3989,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,810694	24,994276	23,840982	24,525023	24,091570	25,020634	21,426580	20,875937	22,300728	22,310827	23,918249	20,459999	23,680000	26,119999	23,760000	20,170000	20,139999	20,000000	19,969999	19,990000	602,847046	0,023223	20,000000	100010,000000	23,100000
3991,000000	19,927528	0,000000	0,000000	0,000000	0,000000	24,690746	25,129406	23,825806	24,519968	24,071339	25,010508	21,411434	20,740843	22,206047	22,226269	23,877792	20,459999	23,609999	26,129999	23,730000	20,170000	20,139999	20,000000	19,969999	19,990000	340282346638528860000000000000000000000,000000	0,023276	20,000000	100010,000000	23,100000
3993,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,690746	25,134460	23,840982	24,525023	24,186214	25,005453	21,316746	20,740843	22,226269	22,386637	23,918249	20,449999	23,639999	26,139999	23,709999	20,170000	20,139999	19,990000	19,969999	19,980000	340282346638528860000000000000000000000,000000	0,023779	20,000000	100010,000000	23,100000
3995,000000	19,907322	0,000000	0,000000	0,000000	0,000000	24,700853	25,144588	23,840982	24,519968	24,171055	24,870344	21,426580	20,725677	22,241417	22,396736	23,928356	20,449999	23,650000	26,129999	23,699999	20,170000	20,139999	20,000000	19,980000	19,980000	340282346638528860000000000000000000000,000000	0,023231	20,000000	100010,000000	23,200001
3997,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,810694	25,144588	23,840982	24,519968	24,166002	24,870344	21,426580	20,710535	22,246468	22,422009	23,898022	20,459999	23,609999	26,129999	23,709999	20,170000	20,139999	19,990000	19,980000	19,969999	340282346638528860000000000000000000000,000000	0,023243	20,000000	100010,000000	23,200001
3999,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,805618	25,129406	23,840982	24,525023	24,166002	24,865290	21,426580	20,700422	22,231318	22,396736	23,712355	20,459999	23,590000	26,129999	23,709999	20,180000	20,139999	20,000000	20,000000	19,959999	604,732056	0,023733	20,000000	100010,000000	23,200001
4001,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,800564	24,999353	23,846037	24,519968	24,166002	24,855164	21,416483	20,705469	22,216146	22,236368	23,812075	20,459999	23,529999	26,119999	23,740000	20,170000	20,139999	20,000000	20,010000	19,949999	340282346638528860000000000000000000000,000000	0,023492	20,000000	100010,000000	23,100000
4003,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,795511	24,994276	23,830877	24,519968	24,160950	24,855164	21,431627	20,730728	22,221216	22,221216	23,796898	20,459999	23,549999	26,109999	23,730000	20,180000	20,139999	20,000000	20,029999	19,949999	610,785034	0,023653	20,000000	100010,000000	23,100000
4005,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,800564	24,999353	23,830877	24,519968	24,160950	24,855164	21,416483	20,735775	22,200998	22,216146	23,601128	20,459999	23,490000	26,109999	23,709999	20,180000	20,139999	20,000000	20,020000	19,949999	583,387024	0,023485	20,000000	100010,000000	23,100000
4007,000000	19,877026	0,000000	0,000000	0,000000	0,000000	24,810694	25,129406	23,840982	24,514894	24,160950	24,855164	21,396269	20,735775	22,206047	22,216146	23,796898	20,459999	23,469999	26,109999	23,740000	20,180000	20,139999	20,000000	20,010000	19,949999	617,265015	0,023159	20,000000	100010,000000	23,100000
4009,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,700853	25,144588	23,840982	24,514894	24,160950	24,850109	21,220745	20,875937	22,216146	22,211098	23,766565	20,449999	23,539999	26,129999	23,709999	20,180000	20,139999	20,000000	20,010000	19,949999	610,819031	0,023455	20,000000	100010,000000	23,100000
4011,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,690746	25,144588	23,830877	24,514894	24,171055	24,855164	21,381104	20,740843	22,211098	22,221216	23,801950	20,459999	23,510000	26,119999	23,719999	20,180000	20,139999	20,000000	20,000000	19,949999	609,258057	0,023393	20,000000	100010,000000	23,100000
4013,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,810694	25,134460	23,835930	24,519968	24,181162	24,870344	21,401318	20,740843	22,221216	22,231318	23,692125	20,459999	23,549999	26,109999	23,719999	20,180000	20,139999	20,000000	19,990000	19,949999	614,937012	0,023618	20,000000	100010,000000	23,100000
4015,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,695801	25,134460	23,835930	24,519968	24,186214	25,005453	21,396269	20,880985	22,226269	22,231318	23,707304	20,449999	23,580000	26,119999	23,709999	20,180000	20,139999	20,000000	19,980000	19,949999	340282346638528860000000000000000000000,000000	0,023387	20,000000	100010,000000	23,200001
4017,000000	19,927528	0,000000	0,000000	0,000000	0,000000	24,700853	25,129406	23,851109	24,519968	24,186214	25,010508	21,391220	20,745890	22,216146	22,236368	23,692125	20,449999	23,559999	26,119999	23,719999	20,180000	20,129999	20,000000	20,000000	19,949999	340282346638528860000000000000000000000,000000	0,023245	20,000000	100010,000000	23,200001
4019,000000	19,917437	0,000000	0,000000	0,000000	0,000000	24,810694	25,134460	23,840982	24,519968	24,166002	25,005453	21,401318	20,735775	22,231318	22,376535	23,707304	20,449999	23,559999	26,109999	23,709999	20,180000	20,129999	20,000000	20,010000	19,949999	613,911011	0,023521	20,000000	100010,000000	23,200001
4021,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,695801	25,129406	23,835930	24,519968	24,160950	25,000399	21,376057	20,740843	22,206047	22,221216	23,707304	20,449999	23,570000	26,090000	23,730000	20,180000	20,129999	20,000000	20,020000	19,959999	340282346638528860000000000000000000000,000000	0,023472	20,000000	100010,000000	23,200001
4023,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,690746	24,999353	23,835930	24,519968	24,166002	24,870344	21,215696	20,730728	22,200998	22,211098	23,697178	20,449999	23,559999	26,080000	23,730000	20,180000	20,129999	20,000000	20,010000	19,959999	340282346638528860000000000000000000000,000000	0,023602	20,000000	100010,000000	23,200001
4025,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,695801	24,999353	23,830877	24,519968	24,176109	25,000399	21,310387	20,735775	22,195948	22,195948	23,807022	20,449999	23,549999	26,090000	23,750000	20,180000	20,129999	20,000000	20,000000	19,949999	340282346638528860000000000000000000000,000000	0,023370	20,000000	100010,000000	23,200001
4027,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,690746	24,999353	23,840982	24,519968	24,071339	25,000399	21,295221	20,875937	22,310827	22,270409	23,877792	20,449999	23,590000	26,080000	23,740000	20,180000	20,129999	20,000000	20,000000	19,949999	340282346638528860000000000000000000000,000000	0,023496	20,000000	100010,000000	23,200001
4029,000000	19,897230	0,000000	0,000000	0,000000	0,000000	24,805618	24,984169	23,840982	24,525023	24,091570	25,020634	21,290173	20,891102	22,305779	22,255241	23,933409	20,459999	23,670000	26,090000	23,799999	20,180000	20,129999	20,000000	19,980000	19,949999	340282346638528860000000000000000000000,000000	0,023528	20,000000	100010,000000	23,200001
4031,000000	19,912388	0,000000	0,000000	0,000000	0,000000	24,700853	24,984169	23,835930	24,519968	24,081444	25,010508	21,285124	20,896149	22,195948	22,280508	23,918249	20,449999	23,639999	26,119999	23,750000	20,189999	20,129999	20,000000	19,980000	19,949999	620,345032	0,023484	20,000000	100010,000000	23,200001
4033,000000	19,927528	0,000000	0,000000	0,000000	0,000000	24,716034	25,129406	23,840982	24,525023	24,181162	25,015579	21,280077	20,911291	22,236368	22,216146	23,828638	20,459999	23,680000	26,150000	23,699999	20,189999	20,129999	20,000000	20,000000	19,949999	340282346638528860000000000000000000000,000000	0,023534	20,000000	100010,000000	23,200001
4035,000000	19,932594	0,000000	0,000000	0,000000	0,000000	24,705927	25,149641	23,840982	24,519968	24,166002	25,020634	21,259863	20,901196	22,376535	22,216146	24,004200	20,449999	23,740000	26,180000	23,680000	20,180000	20,129999	20,000000	20,000000	19,949999	606,786011	0,023361	20,000000	100010,000000	23,200001
4037,000000	19,822731	0,000000	0,000000	0,000000	0,000000	24,716034	25,149641	23,835930	24,519968	24,160950	25,005453	21,285124	20,906244	22,391687	22,241417	23,818531	20,459999	23,740000	26,180000	23,660000	20,189999	20,129999	20,000000	20,010000	19,949999	612,601013	0,023451	20,000000	100010,000000	23,200001
4039,000000	19,817686	0,000000	0,000000	0,000000	0,000000	24,721107	25,144588	23,835930	24,525023	24,166002	25,015579	21,190435	20,906244	22,381586	22,241417	23,737637	20,459999	23,619999	26,170000	23,699999	20,189999	20,129999	20,000000	20,010000	19,939999	340282346638528860000000000000000000000,000000	0,023327	20,000000	100010,000000	23,200001
4041,000000	19,812639	0,000000	0,000000	0,000000	0,000000	24,731215	25,134460	23,856161	24,530075	24,176109	25,010508	21,391220	20,906244	22,231318	22,386637	23,786793	20,449999	23,539999	26,139999	23,719999	20,189999	20,129999	20,000000	20,029999	19,939999	586,297058	0,023371	20,000000	100010,000000	23,200001
4043,000000	19,932594	0,000000	0,000000	0,000000	0,000000	24,726162	25,144588	23,856161	24,525023	24,066286	25,010508	21,391220	20,901196	22,216146	22,236368	23,601128	20,449999	23,459999	26,119999	23,740000	20,189999	20,129999	20,000000	20,049999	19,930000	340282346638528860000000000000000000000,000000	0,023228	20,000000	100010,000000	23,100000
4046,000000	19,932594	0,000000	0,000000	0,000000	0,000000	24,731215	25,134460	23,851109	24,530075	24,076391	25,025688	21,316746	20,901196	22,200998	22,221216	23,596077	20,449999	23,490000	26,109999	23,740000	20,189999	20,129999	20,000000	20,039999	19,930000	612,520020	0,023181	20,000000	100010,000000	23,100000
4048,000000	19,922482	0,000000	0,000000	0,000000	0,000000	24,741343	25,134460	23,851109	24,530075	24,181162	25,010508	21,421532	20,891102	22,216146	22,376535	23,766565	20,449999	23,459999	26,119999	23,719999	20,180000	20,129999	20,000000	20,039999	19,930000	340282346638528860000000000000000000000,000000	0,023315	20,000000	100010,000000	23,100000
